region,hazard,rp,hhid,affected_cat,index,province,pcwgt,ispoor,pcinc,hhwgt,hhsize,hhsize_ae,pcwgt_ae,pcexp,pcinc_ae,pcsoc,axfin,has_ew,c,v,social,pov_line,quintile,c_5,gamma_SP,k,ew_expansion,protection,hh_share,optimal_hh_reco_rate,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0
NCR,EQ,2000,137637210356,na,892022,NCR-4th Dist.,305.5327400000003,0,117345.65381138529,41.612964000000034,7.3422489203124295,7.3422489203124295,305.5327400000003,117345.65381138529,106682.68,114118.44097003811,0,1.0,3461.8127295607223,0.0,9.575386098515698e-09,22302.6775,5.0,27330.59203129227,3.448715288153011e-07,10243.237299126637,0,1,0.9719532185461434,0.21500000000000008,0.95,0.0,0,0,0.0,0.0,35.13168958925112,40.027007749553505,0.12230037755839049,13956.728417010558,0.0,13956.728417010558
NCR,EQ,2000,1376229338002,a,949618,NCR-4th Dist.,3628.8550299999997,0,349759.61082309205,988.4860199999999,3.6711242815553424,3.6711242815553424,3628.8550299999997,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.5120350006704579,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9719532185461434,0.17500000000000004,0.95,0.5120350006704579,5524,159,0.0,5683.0,38.075102828249214,21.173375043034177,0.12230037755839049,44214.870606012424,53.7357675757959,44268.60637358822
NCR,EQ,2000,1376229338002,na,949618,NCR-4th Dist.,190.99237000000016,0,349759.61082309205,52.02558000000005,3.6711242815553424,3.6711242815553424,190.99237000000016,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9719532185461434,0.17500000000000004,0.95,0.0,0,0,0.0,0.0,38.075102828249214,43.380561931119594,0.12230037755839049,42347.975133756474,0.0,42347.975133756474
NCR,EQ,2000,1376461428010,a,954986,NCR-4th Dist.,3018.54007,0,356257.8801873325,822.2385660000001,3.6711244094089355,3.6711244094089355,3018.54007,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.7137763762608083,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9719532185461434,0.07500000000000001,0.95,0.7137763762608083,7844,226,0.0,8070.0,38.78250947725267,12.651787550189145,0.12230037755839049,45785.73305625124,76.37914133415013,45862.1121975854
NCR,EQ,2000,1376461428010,na,954986,NCR-4th Dist.,158.87053000000014,0,356257.8801873325,43.27571400000004,3.6711244094089355,3.6711244094089355,158.87053000000014,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9719532185461434,0.07500000000000001,0.95,0.0,0,0,0.0,0.0,38.78250947725267,44.186540002564534,0.12230037755839049,43134.76852251198,0.0,43134.76852251198
NCR,EQ,2000,13744223518001,a,978306,NCR-2nd Dist.,1010.066505,1,30743.714134062884,550.276366,1.8355622145691064,1.8355622145691064,1010.066505,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.3812871583590653,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9719532185461434,0.2850000000000001,0.95,0.3812871583590653,361,10,0.0,371.0,3.346784593629983,2.363393158279558,0.12230037755839049,3844.372017334907,3.379608023634962,3847.751625358542
NCR,EQ,2000,13744223518001,na,978306,NCR-2nd Dist.,53.16139500000005,1,30743.714134062884,28.96191400000003,1.8355622145691064,1.8355622145691064,53.16139500000005,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.0,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9719532185461434,0.2850000000000001,0.95,0.0,0,0,0.0,0.0,3.346784593629983,3.813132087626679,0.12230037755839049,3722.368167681685,0.0,3722.368167681685
NCR,EQ,2000,13751171278003,a,986798,NCR-3rd Dist.,2841.4868599999995,0,292401.16923076357,774.010011,3.671124171028325,3.671124171028325,2841.4868599999995,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.8043998678271415,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9719532185461434,0.04500000000000004,0.95,0.8043998678271415,7256,209,0.0,7465.0,31.831018336742446,7.095791594482907,0.12230037755839049,37855.40924343237,70.63380769397071,37926.04305112634
NCR,EQ,2000,13751171278003,na,986798,NCR-3rd Dist.,149.55194000000012,0,292401.16923076357,40.73736900000004,3.671124171028325,3.671124171028325,149.55194000000012,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.0,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9719532185461434,0.04500000000000004,0.95,0.0,0,0,0.0,0.0,31.83101833674245,36.266414525955305,0.12230037755839049,35403.16566148284,0.0,35403.16566148284
NCR,EQ,2000,1374413811118014,a,1015354,NCR-2nd Dist.,6293.960139999999,0,36478.0162176321,1142.96685,5.506686515011348,5.506686515011348,6293.960139999999,36478.0162176321,33489.816,27239.61126007385,0,1.0,9909.984058712027,0.8646236992430709,7.3525361266126626e-09,22302.6775,1.0,27330.59203129227,8.231944197399781e-08,29322.879803054086,0,1,0.9719532185461434,0.025000000000000022,0.95,0.8646236992430709,24642,711,0.0,25353.0,100.56999374520508,15.512909151796203,0.12230037755839049,11659.444833492089,240.2901304804458,11899.734963972534
NCR,HU,500,137534315,a,835095,NCR-3rd Dist.,1404.8615013824883,0,155792.90164211445,340.15894531263865,4.130014867288837,4.130014867288837,1404.8615013824883,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.10868195634229384,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.973450925139018,0.9050000000000006,0.5621905476737916,0.10868195634229384,523,14,0.0,537.0,1.9037032371585851,1.7219520287747347,0.014509611737639733,2414.6430688004107,4.731451233088946,2419.3745200334997
NCR,HU,500,137534315,na,835095,NCR-3rd Dist.,1094.0447986175118,0,155792.90164211445,264.90093468736137,4.130014867288837,4.130014867288837,1094.0447986175118,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.973450925139018,0.9050000000000006,0.5621905476737916,0.0,0,0,0.0,0.0,1.9037032371585856,1.9317319172592249,0.014509611737639733,2237.889569164302,0.0,2237.889569164302
NCR,HU,500,13765490422,a,854059,NCR-4th Dist.,1462.970078580599,0,216368.37373777854,318.8058913937584,4.588905406310949,4.588905406310949,1462.970078580599,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0851593873415135,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.0851593873415135,569,15,0.0,584.0,2.643902059476125,2.4546883527894896,0.014509611737639733,3300.326580832125,5.069412035452443,3305.395992867577
NCR,HU,500,13765490422,na,854059,NCR-4th Dist.,1139.297221419401,0,216368.37373777854,248.27210860624157,4.588905406310949,4.588905406310949,1139.297221419401,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.0,0,0,0.0,0.0,2.6439020594761247,2.6828288646608898,0.014509611737639733,3108.0268842872956,0.0,3108.0268842872956
NCR,HU,500,137635411359,a,891371,NCR-4th Dist.,1490.1888712605542,0,174324.36735408823,324.73733898604553,4.5889052238756864,4.5889052238756864,1490.1888712605542,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.09025809182598532,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.09025809182598532,486,13,0.0,499.0,2.1301475160270735,1.9665750604953964,0.014509611737639733,2668.334047798983,4.393490430725451,2672.7275382297084
NCR,HU,500,137635411359,na,891371,NCR-4th Dist.,1160.4940287394456,0,174324.36735408823,252.8912610139545,4.5889052238756864,4.5889052238756864,1160.4940287394456,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.0,0,0,0.0,0.0,2.1301475160270735,2.1615101896457882,0.014509611737639733,2504.085097850324,0.0,2504.085097850324
NCR,HU,500,1376229338002,a,949627,NCR-4th Dist.,2147.482101836309,0,349759.61082309205,584.9657862649332,3.6711242815553424,3.6711242815553424,2147.482101836309,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.10929263993309653,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.973450925139018,0.9050000000000006,0.5621905476737916,0.10929263993309653,1181,32,0.0,1213.0,4.273869324809185,3.8629341856130295,0.014509611737639733,5423.25910059682,10.814745675631878,5434.073846272451
NCR,HU,500,1376229338002,na,949627,NCR-4th Dist.,1672.365298163691,0,349759.61082309205,455.5458137350668,3.6711242815553424,3.6711242815553424,1672.365298163691,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.973450925139018,0.9050000000000006,0.5621905476737916,0.0,0,0,0.0,0.0,4.273869324809185,4.336794529619894,0.014509611737639733,5024.12739300553,0.0,5024.12739300553
NCR,HU,500,1376461428010,a,954995,NCR-4th Dist.,1786.310205398511,0,356257.8801873325,486.5839470926875,3.6711244094089355,3.6711244094089355,1786.310205398511,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.14643162311825014,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.973450925139018,0.7150000000000004,0.5621905476737916,0.14643162311825014,1611,43,0.0,1654.0,4.3532745884267205,3.7712312134150667,0.014509611737639733,5661.926737400433,14.532314501630337,5676.459051902063
NCR,HU,500,1376461428010,na,954995,NCR-4th Dist.,1391.1003946014891,0,356257.8801873325,378.9303329073126,3.6711244094089355,3.6711244094089355,1391.1003946014891,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.973450925139018,0.7150000000000004,0.5621905476737916,0.0,0,0,0.0,0.0,4.353274588426721,4.417368896009753,0.014509611737639733,5117.471884792841,0.0,5117.471884792841
NCR,HU,500,13744223518001,a,978315,NCR-2nd Dist.,597.7366754030554,1,30743.714134062884,325.6422858668251,1.8355622145691064,1.8355622145691064,597.7366754030554,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.08839385486093469,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.08839385486093469,83,2,0.0,85.0,0.37567121160462735,0.34799692638219837,0.014509611737639733,469.66930849982714,0.6759216047269924,470.3452301045541
NCR,HU,500,13744223518001,na,978315,NCR-2nd Dist.,465.4912245969447,1,30743.714134062884,253.59599413317497,1.8355622145691064,1.8355622145691064,465.4912245969447,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.0,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.973450925139018,1.0350000000000006,0.5621905476737916,0.0,0,0,0.0,0.0,0.37567121160462746,0.38120230910320707,0.014509611737639733,441.61856190365694,0.0,441.61856190365694
NCR,HU,500,13751171278003,a,986807,NCR-3rd Dist.,1681.5337410855605,0,292401.16923076357,458.0432757779868,3.671124171028325,3.671124171028325,1681.5337410855605,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.1545404925698557,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.973450925139018,0.7150000000000004,0.5621905476737916,0.1545404925698557,1396,38,0.0,1434.0,3.5729808389619984,3.0653923551347457,0.014509611737639733,4671.994442898006,12.842510489812856,4684.8369533878185
NCR,HU,500,13751171278003,na,986807,NCR-3rd Dist.,1309.5050589144394,0,292401.16923076357,356.7041042220132,3.671124171028325,3.671124171028325,1309.5050589144394,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.0,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.973450925139018,0.7150000000000004,0.5621905476737916,0.0,0,0,0.0,0.0,3.572980838961999,3.6255866942162323,0.014509611737639733,4200.201162798566,0.0,4200.201162798566
NCR,HU,1000,137534315,a,835096,NCR-3rd Dist.,2180.4929605177094,0,155792.90164211445,527.9624966457085,4.130014867288837,4.130014867288837,2180.4929605177094,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.09063098029068606,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9727791853354166,1.0350000000000006,0.8725789200330197,0.09063098029068606,435,12,0.0,447.0,3.068769234316618,2.8565266162525225,0.022811793843515595,3665.3893480257066,4.055529628361954,3669.4448776540685
NCR,HU,1000,137534315,na,835096,NCR-3rd Dist.,318.4133394822908,0,155792.90164211445,77.09738335429148,4.130014867288837,4.130014867288837,318.4133394822908,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9727791853354166,1.0350000000000006,0.8725789200330197,0.0,0,0,0.0,0.0,3.0687692343166177,3.140407564257059,0.022811793843515595,3518.376398997586,0.0,3518.376398997586
NCR,HU,1000,13765490422,a,854060,NCR-4th Dist.,2270.6835902712423,0,216368.37373777854,494.82030881448475,4.588905406310949,4.588905406310949,2270.6835902712423,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.06891483935695132,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9727791853354166,1.2150000000000007,0.8725789200330197,0.06891483935695132,460,12,0.0,472.0,4.261969586592025,4.061704408444105,0.022811793843515595,5041.855197690518,4.055529628361954,5045.91072731888
NCR,HU,1000,13765490422,na,854060,NCR-4th Dist.,331.5837097287578,0,216368.37373777854,72.25769118551523,4.588905406310949,4.588905406310949,331.5837097287578,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9727791853354166,1.2150000000000007,0.8725789200330197,0.0,0,0,0.0,0.0,4.261969586592026,4.361462366963437,0.022811793843515595,4886.39322860331,0.0,4886.39322860331
NCR,HU,1000,137635411359,a,891372,NCR-4th Dist.,2312.9300222319926,0,174324.36735408823,504.02653996818515,4.5889052238756864,4.5889052238756864,2312.9300222319926,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.12571312528349396,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9727791853354166,0.7950000000000005,0.8725789200330197,0.12571312528349396,676,18,0.0,694.0,3.433797366178087,3.073211217619526,0.022811793843515595,4165.346517080637,6.083294442542932,4171.4298115231795
NCR,HU,1000,137635411359,na,891372,NCR-4th Dist.,337.7528777680071,0,174324.36735408823,73.60206003181486,4.5889052238756864,4.5889052238756864,337.7528777680071,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9727791853354166,0.7950000000000005,0.8725789200330197,0.0,0,0,0.0,0.0,3.433797366178087,3.5139570295102383,0.022811793843515595,3936.885014682913,0.0,3936.885014682913
NCR,HU,1000,1376229338002,a,949628,NCR-4th Dist.,3333.1183189829385,0,349759.61082309205,907.9284882098294,3.6711242815553424,3.6711242815553424,3333.1183189829385,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.1378376492146578,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9727791853354166,0.7550000000000004,0.8725789200330197,0.1378376492146578,1488,41,0.0,1529.0,6.889476489539316,6.079268667852954,0.022811793843515595,8401.743369432657,13.856392896903344,8415.59976232956
NCR,HU,1000,1376229338002,na,949628,NCR-4th Dist.,486.7290810170617,0,349759.61082309205,132.5831117901706,3.6711242815553424,3.6711242815553424,486.7290810170617,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9727791853354166,0.7550000000000004,0.8725789200330197,0.0,0,0,0.0,0.0,6.889476489539317,7.050306630937825,0.022811793843515595,7898.857695515775,0.0,7898.857695515775
NCR,HU,1000,1376461428010,a,954996,NCR-4th Dist.,2772.5415098494695,0,356257.8801873325,755.2295157155568,3.6711244094089355,3.6711244094089355,2772.5415098494695,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.09538239932632303,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9727791853354166,0.9650000000000006,0.8725789200330197,0.09538239932632303,1049,29,0.0,1078.0,7.017477758474489,6.496679309012762,0.022811793843515595,8400.133386461002,9.80086326854139,8409.934249729544
NCR,HU,1000,1376461428010,na,954996,NCR-4th Dist.,404.8690901505308,0,356257.8801873325,110.28476428444336,3.6711244094089355,3.6711244094089355,404.8690901505308,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9727791853354166,0.9650000000000006,0.8725789200330197,0.0,0,0,0.0,0.0,7.017477758474489,7.181296002410727,0.022811793843515595,8045.612504781694,0.0,8045.612504781694
NCR,HU,1000,13744223518001,a,978316,NCR-2nd Dist.,927.7502527309756,1,30743.714134062884,505.4311128041839,1.8355622145691064,1.8355622145691064,927.7502527309756,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.09093334016079062,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9727791853354166,1.0350000000000006,0.8725789200330197,0.09093334016079062,86,2,0.0,88.0,0.6055819173325764,0.5638317381734563,0.022811793843515595,723.3707051253774,0.6759216047269924,724.0466267301044
